ADMIN0,State,ADMIN1,LGA,ADMIN2,Supported,MDA_ever,MDA_yr_strt,Recomd_tx_plan,Last_mapping_REMO,Endemic_classification,Min_endemicity,Max_endemicity,REMO,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Nigeria,Jigawa,Jigawa,Kaugama,Kaugama,CBM/HANDS,Yes,1996,Once yearly,2000,Endemic ,2.165338393,3.415517211,2.537967481,,,,,,,79.16633959,84.21183182,76.57648061,80.903381,80.82739726,79.74807787,79.08718666,81.52390097,75.15245656,77.60755184,80.71728418,78.75659916,75.83957014,75.83411876,74.48984746,72.81244731,71.25900707,80.24072217,79.07151306,54.41506041,61.88913625,79.91096023,72.11195064,67.09261915,67.21903922,
Nigeria,Jigawa,Jigawa,Kazaure,Kazaure,,Yes,1996,Once yearly,2000,Endemic ,4.794424071,16.8727775,10.54745018,,,,,,,,,70.39705882,66.42083791,83.07849134,80.82682978,86.10584633,89.76068376,89.79954326,86.67181127,86.29651506,82.03151474,81.46959976,83.54351743,86.29287599,92.00338929,87.04879016,85.97386494,82.35796425,52.40230496,56.9623633,73.79109812,68.43592708,68.58831826,68.56969989,
Nigeria,Jigawa,Jigawa,Kiri Kasama,Kiri Kasama,,Yes,1996,Once yearly,2000,Endemic ,2.248220068,5.962661688,3.560445743,,,,,,,,,77.5210084,66.91082942,78.83128886,71.22335121,,83.35333514,80.92143717,77.47859875,83.7257762,80.93547917,79.13969374,86.30483502,78.12961224,78.8777028,78.91512995,80.73978216,87.74000919,39.04911107,69.62517482,80.31802557,67.95517585,72.47525728,67.98427672,
Nigeria,Jigawa,Jigawa,Kiyawa,Kiyawa,CBM/HANDS,0,0,None,2000,Not Endemic,1.196792767,8.681998389,2.115763541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Jigawa,Jigawa,Maigatari,Maigatari,CBM/HANDS,0,0,None,2000,Not Endemic,2.226196669,3.572023081,2.71673277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Jigawa,Jigawa,Mallam Madori,Mallam Madori,,0,0,None,2000,Not Endemic,2.177349285,3.431439012,2.500435871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Jigawa,Jigawa,Miga,Miga,CBM/HANDS,0,0,None,2000,Not Endemic,1.705007788,3.970554951,2.840472711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Jigawa,Jigawa,Ringim,Ringim,CBM/HANDS,Yes,1996,Once yearly,2000,Endemic ,2.874910338,8.679569776,4.752924593,,,,,,,75.27593819,60.52490627,78.79335854,83.43468232,75.25827122,79.94989,85.53284142,82.1128931,80.64957934,87.08178817,77.77488275,75.4235589,73.97819153,73.16176471,73.54072328,66.16671646,71.684725,80.97092146,67.81210419,51.62884844,23.35206508,81.09119828,80.14298292,67.85011352,66.84163895,
Nigeria,Jigawa,Jigawa,Roni,Roni,,Yes,1996,Once yearly,2000,Endemic ,7.604790036,18.56447436,14.67559421,,,,,,,,,69.87522282,79.18360134,96.65871122,85.50053987,89.73300971,92.25333682,76.4433597,76.4556962,83.23787062,79.42595885,75.53101821,81.30991702,81.30991702,86.8565456,73.83858992,83.93707766,86.97639333,60.11199179,158.6067961,81.66669426,79.65284731,66.02531834,69.56223769,
Nigeria,Jigawa,Jigawa,Sule-Tankarkar,Sule-Tankarkar,CBM/HANDS,0,0,None,2000,Not Endemic,1.895955442,4.624693539,2.579497194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Jigawa,Jigawa,Taura,Taura,CBM/HANDS,Yes,1996,Once yearly,2000,Endemic ,3.288444067,8.31175704,5.551487562,,,,,,,64.4911147,71.89844201,78.58979067,78.0972973,131.8978468,73.35112467,75.94796129,79.68511935,86.82769274,86.98145025,84.34792268,77.13272354,55.96305166,62.67647252,68.32560101,70.32364527,73.65923637,79.87752037,71.61299752,71.46006999,66.50476341,80.17105761,72.0739667,63.64051798,67.31564919,
Nigeria,Jigawa,Jigawa,Yankwashi,Yankwashi,,Yes,1996,Once yearly,2000,Endemic ,5.94044566,15.48174168,11.03158271,,,,,,,,,82.14285714,81.23644252,77.31027362,81.31045242,88.00898624,81.32000253,87.39882558,83.69758282,80.43558509,83.14232409,82.48007468,78.26703586,84.13058125,83.95603144,71.95012469,79.91935484,86.54399751,68.89295941,64.27251337,80.70096005,66.29720968,66.52702549,66.14317754,
Nigeria,Kaduna,Kaduna,Birni-Gwari,Birni-Gwari,SS,Yes,1990,Once yearly,1998,Endemic ,3.793142602,65.95966317,22.23323623,0.608403021,0.515924874,1.106329857,5.628336436,79.21973991,87.01929219,84.71569253,90.57676841,83.77158245,82.05263023,86.78636327,88.52052462,91.76724549,91.63305747,89.52398318,90.35295903,89.23706852,81.05779081,77.22540191,76.73144859,79.29868211,77.98035754,78.56864955,80.71271516,80.78363739,31.03150403,78.18701327,75.19219679,49.50350964,41.53585237,,
Nigeria,Kaduna,Kaduna,Chikun,Chikun,SS,Yes,1990,Once yearly,1998,Endemic ,2.323067357,39.94874984,8.755774902,0.608403021,0.515924874,1.106329857,5.628336436,,81.05545686,80.49877351,85.69798484,89.15012526,88.13691604,81.77976733,84.60669378,87.37895138,84.11616586,88.37240727,87.56613757,88.42265256,80.53942096,78.05589119,79.54720743,79.50422213,81.57648161,84.03377178,81.03397001,83.99992353,19.54668713,20.09223197,41.21666564,27.2865323,,,
Nigeria,Kaduna,Kaduna,Giwa,Giwa,SS,Yes,1990,Once yearly,1998,Endemic ,7.447764687,18.36856164,12.78274629,0.608403021,0.515924874,1.106329857,5.628336436,,76.1994003,84.93191237,76.24734173,77.94091236,79.56975228,88.76200834,86.10319353,86.70683487,84.35560781,81.86498856,87.5307164,85.2748205,87.26243926,84.04423381,81.20143591,82.95945275,83.18157875,81.5347111,80.33811716,81.05416819,5.896987387,90.60665406,78.48898921,64.80735143,75.2081207,,
Nigeria,Kaduna,Kaduna,Igabi,Igba,SS,Yes,1990,Once yearly,1998,Endemic ,2.57357754,21.88635878,8.636358448,0.608403021,0.515924874,1.106329857,5.628336436,,78.43190821,83.21397569,94.7146668,89.94688865,85.48962279,70.04867618,79.49547858,79.76208274,84.19598852,82.8815288,74.58075905,79.10195156,76.98788919,78.03689681,79.00130931,79.33223372,81.30355335,80.71531492,83.21963349,80.08756077,8.406522723,77.7733906,79.93141079,67.5815977,68.56468406,,
Nigeria,Kaduna,Kaduna,Ikara,Ikara,SS,Yes,1990,Once yearly,1998,Endemic ,5.775385691,19.1931742,13.54539929,0.608403021,0.515924874,1.106329857,5.628336436,,77.71816881,78.26620017,78.16315696,80.83318107,76.55049033,76.87756337,78.73805364,85.08539812,81.96476801,90.83696261,92.31802204,90.51075473,82.24032587,81.82210575,81.17123122,83.64627992,78.11046075,78.4764208,83.53066289,85.87094247,12.48002575,79.9946261,77.0684847,66.07864736,69.53529172,,
Nigeria,Kaduna,Kaduna,Jaba,Jaba,SS,Yes,1990,Once yearly,1998,Endemic ,6.0761253,40.09039178,21.217161,0.608403021,0.515924874,1.106329857,5.628336436,,82.50509715,85.51875692,85.8847812,85.25103412,82.21236812,75.83187709,77.63760378,80.53034906,80.11359551,87.88051489,85.30475388,81.55541133,79.88853271,78.32070334,78.92492013,78.66851924,76.86841777,77.50377333,81.33517748,80.29103543,76.9168604,82.93090456,79.5033696,67.0041108,,,
Nigeria,Kaduna,Kaduna,Jema'a,Jema'a,SS,Yes,1990,Once yearly,1998,Endemic ,8.750324446,46.51969356,27.35615703,0.608403021,0.515924874,1.106329857,5.628336436,66.62449684,90.96842185,90.76341793,89.78526232,89.17202894,88.7456624,81.79853429,85.87790555,88.53949066,93.43239858,92.56670756,91.26750101,93.4793397,78.87201616,74.30905817,74.85662588,78.84869774,82.29046423,84.8135498,82.89629452,80.2761464,72.81116774,87.05162551,73.04323844,65.39295711,,,
Nigeria,Kaduna,Kaduna,Kachia,Kacha,SS,Yes,1990,Once yearly,1998,Endemic ,3.738603517,20.72042156,7.757930598,0.608403021,0.515924874,1.106329857,5.628336436,75.93940294,82.25021928,75.28266529,83.57455892,83.11520834,76.59965724,80.5722013,84.24901891,84.29987347,91.17921187,81.03374233,82.65256972,82.97722719,78.54584604,79.2481374,80.11839213,80.00347841,80.76798102,80.77319994,78.63280562,77.45892588,80.64681268,79.6539407,78.97290606,71.91373824,,,
Nigeria,Kaduna,Kaduna,Kaduna North,Kaduna North,,0,0,None,1998,Not Endemic,8.1115234,17.14746385,12.15063438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Kaduna,Kaduna,Kagarko,Kagarko,SS,Yes,1990,Once yearly,1998,Endemic ,5.120366318,23.60521654,10.15485636,0.608403021,0.515924874,1.106329857,5.628336436,,,,77.98777864,81.95177678,77.82285418,79.67147642,80.18272952,80.61173072,80.33481424,87.04780769,88.9102575,88.13045978,80.54700773,75.95620022,74.21811685,83.70210026,82.82226465,84.79899263,80.19224073,79.95365006,77.46171125,77.23502906,78.36417169,68.44091487,,,
Nigeria,Kaduna,Kaduna,Kajuru,Kajeru,SS,Yes,1990,Once yearly,1998,Endemic ,2.922719008,92.35617909,31.05929226,0.608403021,0.515924874,1.106329857,5.628336436,,,,82.23128212,85.22125768,76.80997059,77.61463822,80.47252022,80.59783548,84.29408486,86.6106359,88.73025859,90.5069831,83.71871337,78.54252049,79.96401126,81.80512392,80.31847703,80.2903646,81.02629606,79.49579832,46.72359915,55.19149656,56.2885044,79.99992802,,,
Nigeria,Kaduna,Kaduna,Kaura,Kaura,SS,Yes,1990,Once yearly,1998,Endemic ,6.486232486,30.08735464,15.36550004,0.608403021,0.515924874,1.106329857,5.628336436,,86.28500311,82.55152406,92.71022934,89.51845486,85.53938451,83.18262198,83.06687296,82.34952696,85.76242793,90.32316777,93.22852446,93.363545,76.4357441,76.63324218,81.29945312,80.33209374,80.88799006,80.63612866,83.15179866,80.00017267,27.08830777,68.09983385,67.630442,85.48872051,,,
Nigeria,Kaduna,Kaduna,Kauru,Kauru,SS,Yes,1990,Once yearly,1998,Endemic ,3.284275855,87.08885063,24.06945069,0.608403021,0.515924874,1.106329857,5.628336436,72.16404248,76.54246726,79.94443257,78.60073666,76.26635976,74.01478525,74.95764564,75.0296471,76.38770282,86.13168225,89.61555152,89.52030973,85.83082794,80.47420794,77.66174309,76.96148233,81.29741295,78.94141669,82.16757839,82.52161512,79.95831816,52.30731699,75.35801169,77.334519,71.6446607,,,
Nigeria,Kaduna,Kaduna,Kubau,Kubau,SS,Yes,1990,Once yearly,1998,Endemic ,3.271458691,61.05007977,16.15399588,0.608403021,0.515924874,1.106329857,5.628336436,,,,76.73872406,80.03548663,83.13172248,74.32328907,78.26176251,77.84680338,78.05774944,77.28707175,79.2106143,77.93942734,76.82918954,75.92681682,76.32305136,83.36064913,81.04899309,80.88812683,80.81283796,81.90728377,19.36800495,89.24155501,79.93704253,69.26620689,66.86951199,,
Nigeria,Kaduna,Kaduna,Kudan,Kudan,,0,0,None,1998,Not Endemic,4.700046201,8.235447984,6.015672479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Kaduna,Kaduna,Lere,Lere,SS,Yes,1990,Once yearly,1998,Endemic ,4.5691851,51.44752686,23.53148716,0.608403021,0.515924874,1.106329857,5.628336436,76.86240586,80.53652968,80.03316653,82.76347282,83.20117886,83.80188319,82.61290577,79.43643901,85.10833518,85.93190647,87.55216498,86.73771836,87.25683467,78.04169882,79.02318171,78.85992851,79.51643709,78.38306315,79.90414716,74.8996281,81.18797994,34.43900136,77.97075336,78.41349724,73.23563273,67.50228364,,
Nigeria,Kaduna,Kaduna,Makarfi,Makarfi,,0,0,None,1998,Not Endemic,5.696317048,16.66300771,10.20281075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Kaduna,Kaduna,Sabon-Gari,Sabo-Gari,,0,0,None,1998,Not Endemic,4.82044281,9.724122741,6.724860947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Kaduna,Kaduna,Sanga,Sanga,SS,Yes,1990,Once yearly,1998,Endemic ,23.27835042,50.84610664,35.8786679,0.608403021,0.515924874,1.106329857,5.628336436,,,,92.52143482,85.22103468,81.95807573,83.8743148,89.83537882,91.82461943,87.61841988,89.16905754,91.42707531,89.34407726,82.98170725,75.32571026,78.53165325,80.54774356,79.87289169,79.81938646,80.40744647,80.43549409,72.70594007,69.49716919,64.63886813,65.7490759,,,
Nigeria,Kaduna,Kaduna,Soba,Soba,,0,0,None,1998,Not Endemic,1.86783068,9.176822384,3.33241662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Kaduna,Kaduna,Zangon-Kataf,Zangon-Kataf,SS,Yes,1990,Once yearly,1998,Endemic ,2.952836364,24.70309139,6.164122892,0.608403021,0.515924874,1.106329857,5.628336436,80.44070013,80.65202194,74.49728733,87.8652981,87.61293186,81.0824441,81.49053315,81.30435378,81.28003678,80.49150542,88.21944033,82.72585082,82.56365548,72.74683849,75.28513894,77.92482385,83.77776696,83.01149916,83.01921141,84.33990938,82.53519148,91.97404332,64.43596628,85.35024222,65.41138938,67.95400349,,
Nigeria,Kano,Kano,Ajingi,Ajingi,HANDS,Yes,1996,Once yearly,2000,Endemic ,3.480199316,16.35765394,9.982254588,,,,,,,,,90.34659315,87.94520548,85.79118678,,83.00304363,,90.34267913,86.64431082,90.426175,92.54773727,90.34659315,93.63859727,85.00036005,87.6617727,71.14581931,89.96272786,74.23166806,72.97357228,76.58020591,79.2825424,65.87846131,65.36013331,66.96415991,
Nigeria,Kano,Kano,Albasu,Albasu,,0,0,None,2000,Not Endemic,10.23473512,19.88304727,16.45814368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Kano,Kano,Bagwai,Bagwai,,0,0,None,2000,Not Endemic,6.208901176,12.23151192,9.49247327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Kano,Kano,Bebeji,Bebeji,HANDS,Yes,1996,Once yearly,2000,Endemic ,18.52953063,26.12456406,22.87093614,,,,,,,78.82739667,,89.51321358,85.68409311,81.40364342,,71.79634808,90.31257394,91.35484326,94.50505051,94.95262294,88.87771809,89.51321358,95.34831906,84.99973935,69.16352768,73.47417426,93.36219899,84.23268488,58.66385984,80.05774862,78.27541966,74.7063837,67.28328673,66.92677937,
Nigeria,Kano,Kano,Bichi,Bichi,,0,0,None,2000,Not Endemic,8.527717765,21.95162403,15.00026092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Kano,Kano,Bunkure,Bunkure,,0,0,None,2000,Not Endemic,10.75615406,22.47852381,15.36101095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Kano,Kano,Dambatta,Dambatta,HANDS,Yes,1996,Once yearly,2000,Endemic ,5.071483702,16.03136459,10.1457174,,,,,,,,78.08816596,90.0172117,88.99650256,81.18381754,,74.9452249,79.92451474,57.45142857,66.80183501,75.0657835,87.49821199,90.0172117,87.60989906,85.00042456,85.07597262,75.92618965,91.95024876,72.13349461,95.03066437,79.7778884,78.30300295,72.27652948,66.05240577,66.83708283,
Nigeria,Kano,Kano,Dawakin kudi,Dawakin kudi,,0,0,None,2000,Not Endemic,8.268869177,13.45634787,10.57096262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Kano,Kano,Dawakin Tofa,Dawakin Tofa,HANDS,Yes,1996,Once yearly,2000,Endemic ,11.63469237,20.97118052,16.01580652,,,,,,,,78.19207269,93.0008819,83.54597791,81.26080658,,84.00127353,89.28972736,84.09458303,88.63608412,90.68346043,89.93260818,93.0008819,92.83905967,85.68291511,62.20230952,82.02535338,94.68339307,79.79001135,92.91679368,90.14785308,77.72262553,72.24528466,67.38757616,67.05042429,
Nigeria,Kano,Kano,Doguwa,Doguwa,HANDS,Yes,1996,Once yearly,2000,Endemic ,11.23090867,37.52548934,18.65849922,,,,,,,73.43123766,,92.05344339,87.85142585,89.6056242,,88.51946907,88.40892635,87.49234748,90.48911336,86.72497813,87.94469473,92.05344339,88.32102447,84.0000422,60.32346568,74.36563136,81.7305592,73.19313934,66.65842086,80.00435646,80.72389744,70.68554133,66.98015883,66.96727155,
Nigeria,Kano,Kano,Gabasawa,Gabasawa,,0,0,None,2000,Not Endemic,4.369586812,12.93763785,8.396904956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Kano,Kano,Garko,Garko,,0,0,None,2000,Not Endemic,9.061132439,16.27244127,12.14744409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Kano,Kano,Garum Mallam,Garum Mallam,HANDS,Yes,1996,Once yearly,2000,Endemic ,18.91382924,26.26101518,23.04309656,,,,,,,,,89.14180479,90.86056909,88.83293438,,89.12144853,91.43484209,87.61542099,95.26943274,87.3744877,86.51968187,89.14180479,88.30815447,85.00091962,67.54995584,86.54702629,93.97608582,76.6075727,67.15673179,80.37839101,86.07576575,69.87551334,65.0185568,66.89429629,
Nigeria,Kano,Kano,Gaya,Gaya,HANDS,Yes,1996,Once yearly,2000,Endemic ,4.723161139,18.59620559,14.15121452,,,,,,,84.23538302,,90.85751242,89.59139785,83.1732734,,88.16986034,,91.09496047,95.09506131,90.34060312,88.06496324,90.85751242,87.58836245,85.00053839,90.54378935,60.22045182,87.60536844,75.34159551,66.49738817,73.68524046,79.81712662,73.51924719,64.99821366,66.88405058,
Nigeria,Kano,Kano,Gezawa,Gezawa,,0,0,None,2000,Not Endemic,7.823837863,11.4486744,9.161499863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Kano,Kano,Gwarzo,Gwarzo,HANDS,Yes,1996,Once yearly,2000,Endemic ,2.44311582,9.283757358,5.005195258,,,,,,,,70.37283622,86.86338523,75.23219814,72.64890282,,81.78322519,84.91206544,83.86084531,89.10014687,88.48903231,88.11037607,86.86338523,86.72470915,84,79.38316878,70.09608897,90.08193341,76.09125812,69.35755032,96.94592894,64.96914871,66.66974884,68.02206381,66.86455851,
Nigeria,Kano,Kano,Kabo,Kabo,HANDS,Yes,1996,Once yearly,2000,Endemic ,7.9393812,16.13795703,11.61260607,,,,,,,,77.37055713,81.41282565,81.31214996,79.71574445,,81.5427345,76.56001954,69.29712282,89.66264658,85.03388815,87.6713411,81.41282565,89.79909882,85.00256366,64.92072404,67.11824096,89.4447784,93.0842479,96.89027638,85.96696664,79.67273717,76.32676469,81.86593981,66.9752443,
Nigeria,Kano,Kano,Karaye,Karaye,HANDS,Yes,1996,Once yearly,2000,Endemic ,3.974460036,11.89315149,7.760669465,,,,,,,,71.29507112,88.21423508,64.61229947,74.13066717,,86.06329817,80.24753868,59.49086884,86.93706406,89.91012444,87.8542363,88.21423508,91.09738566,84,67.66816761,68.42591291,81.39072848,75.33527807,83.40866169,79.60592198,80.20772515,71.80269945,66.31987729,66.9750052,
Nigeria,Kano,Kano,Kibiya,Kibiya,,0,0,None,2000,Not Endemic,12.04087194,18.58773415,14.49804217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Kano,Kano,Kiru,Kiru,HANDS,Yes,1996,Once yearly,2000,Endemic ,8.91833698,21.07581066,15.86992132,,,,,,,,70.09722011,92.8845566,84.41519742,82.07014651,,91.49744753,78.05470289,90.15377336,93.17017883,93.45389212,91.66927763,92.8845566,87.14044553,85.00045508,87.43697479,71.11403929,82.72368853,68.77453213,66.4558483,79.9528968,77.55206921,75.47942694,64.61025085,66.56935231,
Nigeria,Kano,Kano,Kumbosto,Kumbosto,,0,0,None,2000,Not Endemic,8.752412688,15.91711917,12.40788618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Kano,Kano,Kunchi,Kunchi,,0,0,None,2000,Not Endemic,7.012847114,19.87628055,13.62028424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Kano,Kano,Kura,Kura,HANDS,Yes,1996,Once yearly,2000,Endemic ,11.93654573,19.73037825,15.77465762,,,,,,,75.21666452,,89.89024606,83.10285433,83.09521213,,80.5504829,86.88942737,89.14514916,92.27336823,92.36912001,90.742656,89.89024606,93.44229106,84,68.16312618,74.86076041,80.47297457,73.05505364,61.54490742,75.52666839,79.13864835,78.21269371,64.55446637,66.84794424,
Nigeria,Kano,Kano,Madobi,Madobi,HANDS,Yes,1996,Once yearly,2000,Endemic ,11.90508955,20.08380494,16.61609361,,,,,,,,76.19728377,71.26553312,82.94074005,87.92861158,,86.26170749,89.96151916,89.79031643,81.55117193,85.11375569,86.14649209,71.26553312,88.358312,83.99930927,66.02975207,84.56225578,92.63621709,94.96895087,84.81251417,79.8952521,82.75577047,76.36056562,66.71480758,66.84409625,
Nigeria,Kano,Kano,Makoda,Makoda,HANDS,Yes,1996,Once yearly,2000,Endemic ,10.07039043,17.53402952,15.04872199,,,,,,,,77.10323575,73.12895113,73.32742579,90.95713447,,92.09236326,85.90764331,95.73429542,95.34540859,97.47856137,95.36682227,73.12895113,79.8688805,84.9970247,85.42391412,52.60345235,87.08894457,71.05986073,67.69713486,92.46810267,73.16657077,72.2987646,66.95794559,66.8537899,
Nigeria,Kano,Kano,Minjibir,Minjibir,,0,0,None,2000,Not Endemic,11.1705276,17.43647262,14.30510761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Kano,Kano,Nasarawa,Nasarawa,,0,0,None,2000,Not Endemic,9.812324251,11.58805629,10.63587381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Kano,Kano,Rano,Rano,,0,0,None,2000,Not Endemic,14.21772128,24.6326082,20.20528378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Kano,Kano,Rimin Gado,Rimin Gado,,0,0,None,2000,Not Endemic,9.894215007,16.68734256,13.69803655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Kano,Kano,Rogo,Rogo,HANDS,Yes,1996,Once yearly,2000,Endemic ,5.069406664,13.20696863,7.068464193,,,,,,,,66.57113613,97.0798068,89.86700443,79.24367359,,87.05370102,85.24049041,81.22811114,71.72389872,91.8999349,93.11441159,97.0798068,85.90794046,85.00112943,86.36322641,69.20233222,84.72391393,69.80161053,90.20121914,81.77470795,79.27420797,78.10794327,67.26178152,66.85281422,
Nigeria,Kano,Kano,Shanono,Shanono,,0,0,None,2000,Not Endemic,2.671521294,9.598538879,4.90254656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Kano,Kano,Sumaila,Sumaila,HANDS,Yes,1996,Once yearly,2000,Endemic ,2.685940949,14.63905273,7.308709539,,,,,,,68.62350723,,94.72414486,77.53522524,82.9736211,,86.37139028,,93.31256784,91.97074225,94.90376111,87.23568282,94.72414486,80.66824988,84.99911596,80.10258689,74.73682228,80.04226943,81.43553389,80.75752157,80.01693202,77.87631145,78.37820823,64.66966374,66.89817537,
Nigeria,Kano,Kano,Takai,Takai,HANDS,Yes,1996,Once yearly,2000,Endemic ,5.338872671,17.24484971,12.18381575,,,,,,,84.53490781,,85.44797198,83.33225493,83.94069715,,85.79686583,96.87150838,90.72987166,86.74223364,88.65191362,85.78963525,85.44797198,82.02304365,84.00087308,68.36113448,68.41857062,83.99703142,86.2976863,86.33275368,78.91936799,80.71871204,77.38199295,64.76064734,67.32070681,
Nigeria,Kano,Kano,Tofa,Tofa,,0,0,None,2000,Not Endemic,11.99717926,16.72418237,14.41242119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Kano,Kano,Tsanyawa,Tsanyawa,,0,0,None,2000,Not Endemic,3.770138927,11.28597505,7.086780009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Kano,Kano,Tudun Wada,Tudun wada,HANDS,Yes,1996,Once yearly,2000,Endemic ,10.95132484,24.88234049,17.59187187,,,,,,,80.25506309,,88.09271561,82.94086308,85.58216466,,80.88185248,80.4970888,72.12781737,82.71243083,77.63855028,82.65023112,88.09271561,84.87292343,83.99978393,72.88035721,69.24697209,81.30103155,72.49226028,58.4387758,81.49149763,77.32081848,73.04938764,72.76458012,67.50591519,
Nigeria,Kano,Kano,Warawa,Warawa,,0,0,None,2000,Not Endemic,6.969305813,11.73344991,8.935898685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Kano,Kano,Wudil,Wudil,,0,0,None,2000,Not Endemic,11.18744723,18.48654731,13.57437359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Katsina,Katsina,Bakori,Bakori,,0,0,None,2000,Not Endemic,6.523098348,16.34030689,12.27815839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Katsina,Katsina,Batangarawa,Batangarawa,,0,0,None,2000,Not Endemic,3.747065521,7.75705731,5.616588432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Katsina,Katsina,Batsari,Batsari,,0,0,None,2000,Not Endemic,2.776404573,4.958414863,3.506008277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Katsina,Katsina,Baure,Baure,,0,0,None,2000,Not Endemic,3.045044226,9.845135594,5.915704125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Katsina,Katsina,Bindawa,Bindawa,,0,0,None,2000,Not Endemic,2.879531378,5.150046232,3.948594878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Katsina,Katsina,Charanchi,Charanchi,,0,0,None,2000,Not Endemic,2.584728027,3.841609002,2.989483656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Katsina,Katsina,Dan Musa,Dan Musa,,0,0,None,2000,Not Endemic,3.159456469,5.617498797,4.366147129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Katsina,Katsina,Dandume,Dandume,,0,0,None,2000,Not Endemic,9.867534095,16.799108,13.20701108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Katsina,Katsina,Danja,Danja,,0,0,None,2000,Not Endemic,6.122968884,16.84480196,10.81715166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Katsina,Katsina,Daura,Daura,,0,0,None,2000,Not Endemic,9.977763236,14.77766124,12.31126278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Katsina,Katsina,Dutsi,Dutsi,,0,0,None,2000,Not Endemic,6.88639442,10.7374472,8.860830921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Katsina,Katsina,Dutsin-Ma,Dutsin-Ma,,0,0,None,2000,Not Endemic,2.909813454,5.291311786,3.780895128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Katsina,Katsina,Faskari,Faskari,,0,0,None,2000,Not Endemic,2.443340326,13.84823472,6.696709808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Katsina,Katsina,Funtua,Funtua,,0,0,None,2000,Not Endemic,10.89060444,17.88417494,14.7197659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Katsina,Katsina,Ingawa,Ingawa,,0,0,None,2000,Not Endemic,3.607303681,13.41916697,6.766888031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Katsina,Katsina,Jibia,Jibia,,0,0,None,2000,Not Endemic,2.743533776,9.830956434,5.104064683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
